,customer_id,articles
1653,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,"0189616006,0578478001,0400246014,0647804001,0647804001,0400246010,0677999001,0682456001,0400246011,0400246021"
1663,08b803b33953910b012dcd5589a432b8d9c241c118da360908be04deacd79471,"0468480025,0468480025"
1665,08b842be94d96d6345d1063bb6f614b79bd891ac01dffbd410397a8ace50e6ed,"0529008026,0611415005"
1667,08be865f1bdc96e0d27d6ffb13fa30ab3da847aa7df914fa27a8a1ed11e51bd1,0507910020
1668,08c2198f987453e8432c230af2260838ba369c980e7d0dcd563db86bc739f5d2,"0676387001,0683493001"
1670,08c2ce979fad01b579c5a648c37d0bdf1164c1ba2c29a7dd901d99f563407b84,"0573716033,0685687004,0685687002,0686631003,0686631003,0573716012"
1676,08cd4e749ffa2b091c3e77d1508fb5b46c6ef0ba5ca63970f0162d2917e997bf,"0649494005,0617169003"
1678,08d34196c0d3838ab70571dde8ed2e191b90fc5a492ecb06332f24b398c49034,"0621474001,0624636002,0621474008"
1681,08d5c6f7f8b3583393e8551cf5443132468a0b482c38e6b26996172a722426cb,"0670424001,0636455004"
1683,08d74a19d684a38b549007f9f0f37721781d1fe001a1ebf88e1286136787617e,"0573085028,0573085028"
1685,08d9e901566cc6c178118acb035686c37251942329455164e6484ff7b5f47606,"0516741002,0516741002,0516741006,0516741004,0516741004"
1690,08dc704fc579b154838922bc9b3a7e34a7da76ee7ed82c21969532b5972b3241,"0658183002,0658183001,0493438015"
1693,08dd794f7916400e64c38a32c7a0210bf2457e21c7f5aa8210917117900c03ed,0562252028
1694,08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,"0610730017,0399136027,0399136004,0399136060,0610730027,0610730002"
1700,08e5a409b104a26b85ed957286de5bc3ff21aea5e12f6c6ea3f1af6f3e9c3f14,"0595779011,0705094001"
1702,08e5ec1f652c85fc59be204b60f262b6d1f45e4ce11872090061c8b7815eb32f,0573937001
1703,08e7c8cf470ab507f4f43d384cd1c291f2aa1cc2e7991d583d10b7f9be78bbc5,"0612481008,0468480031,0661605001,0637194001,0656763005,0617645010"
1709,08ef984221fd7b8d9d903c991eec3cda5a3af7a82882c82dc9030c4d536a137c,"0551336006,0687260001"
1711,08efb51bd6a41dd3135a3c548e8e1411a36b688a4a934ba992bfa8c6767e2e44,"0478646001,0546579001"
1713,08f364834f28e1e9ea2135e0d65c80c4e3bd2c1132e1be0eac2dc71f0ea3d690,"0549253007,0669517002"
1715,08f60b0c07fc14fffc8983aec045c80ede7a419793046375a7ef75b6a18afdf0,"0110065001,0531697003"
1717,08fad9d33abbe48e9c1208bd723819c3bd7a3b9b3d55928dbec0866dd603878e,"0598655008,0626415013,0552370002,0619739037,0619353007"
1722,08fc8fe60d90f7edb0fd9379b552c80298bac94b67ad9c95e08cab18042a99b1,"0611338001,0592959001,0555366001,0452851009,0567990010,0561500001,0663945002,0566096005,0608018001,0452616002,0631842003"
1733,0904fe35649db0cdccf0461834bf950cc9451cc5a6813faf5a6998d33868368e,0660712012
1734,09075de893fe19d63fff1590da9c53dbb04462569610ed9e49c0ce1e0caeda96,0624486009
1735,090ac65ad7e08f3c38bbda53d3524d6cb34e07d2072c5b0ac9ce5a17215ac6fd,"0628354001,0633347005,0541286004"
1738,090d64e1a38b1732c5464a1e67bdc2b77a73075bc3c4274d54bc30ced6a75481,0679494001
1739,091510ff88e01cc3fb0ccc521815928ff966dec16cc9863038119b05d1838cfa,0584483001
1740,09265f84d3413a7141de0abe7a5ddc5bacc5c5d073219ff3ef4b003242050088,"0665477001,0665477001,0665477003,0665477002"
1744,0942b84e4d9375e47bb506553f8f2b51d01ebda3c6b85598210f2908f6ebeb6c,0564311002
1745,094695a22b0b21c94ee35a200bd4a63c38d394ccd895663359b51c4a489689b3,"0683662005,0683662006"
1747,0960d621697ca8d22e8d1e943894cd19878b01bbca6407c7f9bbd830821c8bb2,"0679121002,0671513003,0680374002,0653428002,0654434002,0639738002"
1753,096c49905e2f1b7be6b1457ad13cc37498446659da9252c28957b65316c4a78d,"0712838007,0556255003,0556255003,0556255003,0399087015"
1758,096d594d0d29c00144f06a447138bc97235aebc85e6c31b93a0d2d20368db3bf,0688873005
1759,09707bc024daa85b17e2d3b8f300a2c586965d0b29225fa43ff51664f4ddb5d4,"0573085014,0661373001,0661373001,0572124001,0585785001,0608952004,0617534008,0627389005,0645844001,0617534006,0597918001,0211143037"
1771,09744834e18b2e27d0411455b351d275c30b607fee3520d84b63c42debce8e6e,"0626054001,0617065002,0564313003,0564313003,0564313003"
1776,097bb656033bbd015b1d10404284073cd63346a2c779af9530cb52ab0e3c10a1,0667491002
1777,098698fcb57f04a4f56ea038fcedbb660c44947e5484fe3dee8048949d4c86a8,0293244008
1778,098ded5b021a6f1407bf72eabdd13d339c698c739065e00007c3f1c92fe3b642,"0573716033,0573085020,0573085020,0673677002,0554704006,0667491005"
1784,09941f34675d187b9a321d5198f402581f9bc7b2d497b84ba7cb17c331132f0e,0386681018
1785,09bca14258b7e9b9ee968adffe54d45c1e370e8ed79a228cb36d37a9718cefa7,"0637911005,0592176001,0579541001"
1788,09beaae79c084a77a139c271e14f6e977d2925909ca70e28611db9b03012c767,"0524061003,0640244003,0512251003,0683662006,0592174001,0592174001,0637255001"
1795,09c86aa5236d49033825fb902f72b10bc12fd8d20df0b911b59ebc3544eb31c2,0582751001
1796,09c9cd3e4e39e43723935c0385cbbd5fcd31f2347f28000eee6f47ae7e28fbb1,"0669215004,0669215002"
1798,09cb6c35741dd4859e37b8b8706d0c50a26af3ac2ae1808de47e654e9226395c,0675952009
1799,09cfac7236d4f661fb1ae7b69a04570d7706395ce8db582b729440f70adcabcb,0656719003
1800,09d22218fa51c2b868b933d0f4580e26161388f52daea983b77b875d02863c61,0504154027
1801,09d32e749a933eb1991b2c74b6d6e0fcec1d186e6809deefa663ec14dda16248,"0666006006,0639976002,0639976002"
1804,09d8207696c1a76af2eb8fc1b1b84c3b8ca4bcbdcdbaafe0f4f16aae525d8c9c,0399201005
1805,09e1f56b250e4a78b8c080f1eb78c80213e969ba0d5e43f57a2c9353c90c898a,"0525932002,0525932008,0525932007"
1808,09e64be15c8aaf54f8979de0626dd3e02f425aeac11d53afeeeb4ca00dbff7f8,0626816003
1809,09e679a1e2a388cff8ce03ddf00dc69a4352b68a5240c90c8780981016687b2f,0669360002
1810,09e6acbfa84d227058b28f92a58045c399d07826053aa88c9a1271a6bff4f2f2,0556255005
1811,09ea4d2734b06097b3949c99bde7447336c6f40c1dfb3000bd8434abd7f929bb,0673638002
1812,09fa6091bfc3e248f802862594732c509e6554311b3b76a03b548bb565940b32,"0649397002,0578487011"
1814,09fd6b9eff09d6437ffee8c15a23debf7e04b004904df885094c72d48bc01cd0,"0685687004,0680186001"
1816,0a037d44d2d75699817b9f3792a93e99bd56ab7e5485d629be271745fe4ec059,"0610776006,0610776017,0610776023,0610776001,0610776010,0653208002,0667924001"
1823,0a0463411e5d61ebc6965aef2e89917dc6dcb33b5e043c93602f8642d312d09d,"0507909003,0665095002,0687260003"
1826,0a094c0fa049b78d047c0f5de572ba89e4b6828840386fd16677d7bf85d1fa4e,0616263001
1827,0a0f55cd8e388ee869e79fedf7ca4972a14fe7a8f32672e9b31483873eca9761,"0567993016,0630116008,0568594001,0630116001"
1831,0a111f5882ba8402518b780e00fff45e478f70e41d4a841f6dc1cccc35750aaa,"0539723001,0642971002,0190021003"
1834,0a13e9a780aece27ca142cefc0dbdaf4b190f3bfa91e4467122d5e00360efa13,"0397068015,0397068001"
1836,0a16a3c8c96d17ca6c6d2c53dc06166140ce97b864dde60328d169e38d6fd453,0639450002
1837,0a17e8f168ceb893e5431585f0cdb00e93e25c19426bd5f7be863f46ede835f1,"0589924004,0589222003,0573085005,0610744009"
1841,0a1c0fd5b3ac76f84c5702e4ad6976d0fa4b386ff9e6f7d06be3ad86f5854972,"0685687004,0484398001,0685687003"
1844,0a23929642941f7cd92369103c8e630bfad0c8ee0ce7443a783157ee9413d925,0630316007
1845,0a27491e052956c71218af6a604fa1f578ffd0c2e59a9d81078da607171ec274,"0591787002,0611032001"
1847,0a28af8f75ab2b12811de51a5b29e9c3046012193bcfd52af418ac7107f425d0,"0619353007,0623277004,0658475001,0585398005"
1851,0a2935f4817c66ac9eda0b930034027b4b8ac03603ec24fa11cb9e23870f4c46,"0684105002,0684105002,0684105002"
1854,0a32916968a8893bd702eb1b5322ba51352df95f894db79b87bb92995a6a3e12,0399201020
1855,0a33eae9eeef93a613fdaa03cc00baf90b559ccaf1d91e7036d2e0ca470f968c,0562820006
1856,0a36feb53999c27f29811410c200425457fdf666938d5d414c3f9eae497428c9,"0373506001,0674079004,0373506004,0635280002"
1860,0a3d969f9d990f20c038ad8a1b3e4a172e862717f3c992b4d6a8a7cc9f43ad0f,"0685687004,0671505004,0637268001,0637268001,0685687003"
1865,0a41bda492649a5356e4d35560b0972c8bca6ecd9158d27a8074657333eaa323,0666006006
1866,0a45168a9fdde35557e23ab2663ffbd0d565ac380ece7a3b09e7680c2a0f94be,"0685687004,0688873020"
1868,0a501f0923a283d8868a58f1262a6965b1cefcbb47dd5593bc16cf170732b7e5,0189634001
1869,0a5199de325a3b8f0d5c49fc84bcda6503b08da96bf20a2337f052af01ac91da,"0564314018,0564312012,0564312006,0681264008,0681264008"
1874,0a552cb2fd184643f59881c3ef27dc8c8bcbc0f8db777975197131977ff6c654,"0685687002,0685687001"
1876,0a5a49aa8767c2e039b8ee393320de28453be297491ffb5e45016ca667472d8a,"0448509014,0680912009"
1878,0a5a706ba0317067468a64ee426644d438b513f569ca2926ffb63bf2829e8afb,"0650274003,0665713002,0665713002"
1881,0a5ab3a2e7fdab89e142f2de3ec9cc57cd97c718f18322b971f45f81da1a9f13,0660712012
1882,0a605fad76d6f9076b209561fc339f433cc0e691ee013fb751e136890a8987d4,"0585809002,0669535001"
1884,0a61252f43c2d222310ff4c20feab851b8aeda8d2edec29fdb8e9871370e21c5,"0624512001,0640020003,0685687002,0651584005,0670698001,0671776001,0719017002,0705094003,0637449001,0577249005,0577249005,0608939002,0685687001,0575542005"
1898,0a6823e56068de75095ee51f65644286090239acad0c41a539f5a5174a18b0e7,"0622140005,0623059004,0153115039,0495573004,0616337002"
1903,0a6986383f37d69f5ede49342cb81eda2864f23cb6caa5bcb6faf55923c080ba,0522561002
1904,0a6fca360823d35b52e9c890f39f039e60d7cb0c79fa4d733ff0dc6abaded6f3,0678073002
1905,0a723e885fb15d2cdd76df0a0819423c6ea5f2c6860931911ea85e6b1a299e78,"0583976003,0667832001,0637141005,0685687004,0637141001,0532578017"
1911,0a7b3dccc185012b89766b0ffeb21176f1357a2c3e88e5a0f6939b77a0702e50,"0563479002,0488311001,0493766003,0495393002,0554450015,0431034005,0482638018,0608007007,0482638017"
1920,0a7bb5da1fd40e4980e1a8aac8c6990a0e7903079ba70e36af3cc42f25c7d42c,"0667999003,0675856001,0667999002,0667999004,0667999001"
1925,0a837ebeffdcfb1ed0f32f37be8f4625a657d421e248c13b07018a7633747c5f,"0537839004,0529008009,0664665004,0494030019"
1929,0a8420bd6aa81062b366d22234725e6290941d16c2f3188121270313f88af81f,"0685687004,0656059003,0399201005"
1932,0a845e18ca57a631fddaafd08150ab0740cc8276c709c0ebe3ace43570a97d1b,0639192002
1933,0a865c9cdbb15a6d543fc049467aa997cd679ef35366cf59b7d0e176fcbd4bf4,"0572399007,0573085001,0573085028"
1936,0a8b1ca2bc43008e00d86244890f4ae9509d2b9240ff37a5fa469623d1c82ded,"0617169010,0665481004"
1938,0a8e062f9162d6babba5308c20a14d754674aab4401238e4280d7593af611c1e,"0551504002,0600229015,0643217002,0525500001,0649440007,0618480002"
1944,0a94838f3a60c5cb3c00f5cf4a63e668551edc49cfdfc4e4cb2856ffcf40f467,"0589556003,0635054001,0638897001,0589556007,0585355008,0584157003,0584157003,0585355004"
1952,0a9e04a0c4552b4be29c88820fe83348a44858a37fe7a1b3392b9b1b57886d89,0507910001
1953,0aaa9683d5f45b85d0f9a81e2f4d4ef774fed43339fb75bab45673c6a581841a,"0578113002,0594427001,0548237001,0595435003,0108775015,0608776001,0603145001,0504154015,0505230006,0538142006"
1963,0ab8881d9998b0801aaeeb69326f7e3c763e09004125bbbe43d17d7431305843,0399136009
1964,0abe6682b7e054f9c8ed79b2e0f3df9213e09c565ced9d92ee5bd38daafc3c8a,"0575542001,0577314002,0597082001,0585851001,0509465002"
1969,0ac150e5b482191811bed2bd5c9e006cb89461ed7625f8f961921df6214e6a46,"0728162001,0681657001"
1971,0ac4ec4bc53057de7498c0b1baa276bdb23fb856177490363be048d3d8d85ec5,"0651756002,0509457017,0509457017,0455504002"
1975,0ac70534a4f8e556f1fee64b6c2178743e49c2f0794078d93fb5d4b7e3d71476,0667985003
1976,0ac8e0e6aed4aa2611870161512de9646086a4c1198392d68465e6835e431884,"0111593001,0583351005"
1978,0ad2442835e35557fb2d1c9eab5dc6c7e150a96324e1d387cf2d7aad5df4c2fe,"0301227017,0301227017,0669091001"
1981,0ad5adff9f0a07ca4547ba3359a51451375c2389217eef0a03eaf03a60c95536,"0586257002,0586273002,0635112003"
1984,0ae14ec796c207d313ae1bcc4a4691ef1d89a97b3ffdc69628ce6e538e08db6e,"0635837001,0624514001,0537350008,0522398023,0573085014,0538142004,0538142004,0639410001,0685687002,0630299001,0630299001,0591333005,0547747001,0547747001,0685687003,0685687003,0579751002"
2001,0ae42b67634ed2bf19747ef54994207dd3c73c8d58f9c9417201bfba5b169ac7,0629607004
2002,0ae7bf71155b3de14ab392ccedf8d11520b8c6f463bdf96264a4614e9782448e,"0570004045,0501616088"
2004,0afdff92e8cd2608d9b1ea7ab3aa100844fa03e9396ff640d7615694455a26af,"0672625006,0680186002"
2006,0b026732d189dfed336f932f50bb20a985a061bd5e8ce26220a02a32139da702,"0662888001,0685687004,0661794002,0661794002,0675359001,0685687001"
2012,0b0523a1711eca0fbfe8acee47efcb1c95d8045d46acbd5090e1858d50c0f884,"0683662006,0660286003,0637661004,0637661004,0591334014,0501820043,0501820042,0685687004,0637661001,0637661001,0637661001"
2023,0b0cb4cc917134a9e68a3fcec439b77fa708778272d4f59d6f3ad155f332494e,0649397002
2024,0b0f558a5c071df8238d8a02b8a5264a827d98a820d5b995b84301463609cb44,0563027002
2025,0b104d397b1bbf2c6b221beba26273790692c12a029fd02edfe60021f551e067,"0490793015,0613459002,0626263003,0625047001,0621523013,0479227020"
2031,0b19646eedcc9544fac9ab9dc12a5b4efc923913316f4a1bea0498087c2ac4fd,0654797001
2032,0b1d6cb4da19d29815e6c8d1547a9b51a8f18f0401ace39ec0a4862cf0d9ded9,"0546406001,0694153001"
2034,0b2592d9c790148a6f8de1ad507321f0e179f35caeba32b2db1f63e18724e38b,"0646756001,0524770004,0561445026,0589249002,0589249001,0453358002,0595513001"
2041,0b31cd3370e392f66ee0967ed8e3b1d33b9e39309ba735a3ad4a23f9cf3e0d33,"0599716001,0581275002,0522461002"
2044,0b324180794a34784ed485f99f3fc4b7665ba1450e82a5236a36e7f14016c5d1,"0399223001,0591334003,0619881001,0678291002"
2048,0b370c3d2b6309f93e14e9b0f7542d53c7451549a284e2f9c690eb7022eee598,"0674047003,0680374001,0399136004,0399136004,0399136004,0399136004,0683662002,0625819005,0657287001,0399201005,0399201005"
2059,0b374e930ae43981049da81dd63ede048d12d7ee33f4a81dfb48ab8a3bce6e19,"0576719002,0567820005,0596395001"
2062,0b3b5434e7ba7abcf926a8e60f413baaa55ac5c0fed32dd27431c0dcd37a729d,"0176754001,0334077001,0625321010,0625321005,0625316007"
2067,0b3f05c595415d62edc1ebdb8ce55c0d27f4a448d3def3589c30dd83043ea10f,"0589924004,0549914003,0633142004,0589924005,0597082001,0619660001,0504742003,0642960001,0640478001,0586265002,0635146002,0573085020,0632451001"
2080,0b43546c379f53b3ae913b27d4bc796a4ae68d2c1a0438ba5361fcb9753f96f7,0662230001
2081,0b47efc2ae474cd18b8d71ff9180866c24b1223489fb19aaaffd608af247d12f,0655855001
2082,0b4806a8231343b1683dc9f034a65111746162b3f619308aadc8e7973f5beb3c,0537116004
2083,0b48e3368b281265a32071e3a407aa79f986ddb08d896a70282cf8f58df38a0e,"0687338001,0687338001,0625518004,0554541015,0554541016,0554141004,0632803004"
2090,0b5cf455d050e3d9cd9e4d784d83b7974e6e530b4abe8363ad352f5c3c5600c5,0662888001
2091,0b5d3d1f217c88ef590f9634af62302e4008f1f9d3df3456301d46dfb9d85b83,"0660830006,0685687003,0688678001,0666006006"
2095,0b62dee344a0500f75bd0912c3c592c67f828d7bc489d7de66b293d428b57f8b,0573716012
2096,0b65de5a523d81dde146fe630fff378ed7abc91854189693984ab387769033a1,"0502186012,0657925004,0678552001,0645065001,0552473001,0685687003"
2102,0b782e3165166ed21e80723ceab1f23ae9efee0f0c4cd2d31d7d972e406e1f8e,0627389006
2103,0b802718f09b6690287479fd16d4e19a2db43fb76bd0a716271db9ce3221740b,0562245058
2104,0b83fe87221a7b86a04487a117e1083c6b442bea46c58bdf92809da73f0a22bd,"0627563006,0627563006,0225784001,0225784001,0616708003,0627563007,0627563007,0625316006"
2112,0b841f8baf39a4fb18ca9487497620ef72c20341eaa4b85afab1a9c1b3cb9da6,"0583533002,0632143001,0717341002,0714424001"
2116,0b8d1fcf2cb53aa802bce8cf4296447577a78745eb02a55a3709022f44f1bfff,"0673677002,0516000044,0516000036,0516000020"
2120,0b8eb99cd260f6499653eaa4eadcb5b01ae85f3bfb677ffc634c526d6a5d2634,"0678280002,0516903005"
2122,0b9059a62c2c75241fa078e18da4eb6ebf6a64c983880e32ffdee32d0970acfe,0599719004
2123,0b9f5bcc7e34f1a85d662167acc9c1949152c789e0f73e2951414ecd0eba4ac9,"0651165001,0685687004,0659295001,0685687003,0685687003"
2128,0baaae610c532b895162b187428ef6689b4b3e941ce7f5876b1fc639566ec55c,"0399256002,0554450027"
2130,0bacf12a280a8e58c30eb3772d65027e2c6a35e96a9acfcef6874431acf8aa67,0682604002
2131,0bb5bc49cdddd634a40b0ebb98397ce14ba1f623bf28643ee43ab2de8d74e3cb,0596400008
2132,0bb8564c8b372d98c3ef8eaa40589f0656ce4ae7a78e6f451b2c0af2967346bf,0624383004
2133,0bb8f46440abf3d28bea8702142f5d06e4e4dcfffcc8248d764adfbfe918fa3c,0637515010
2134,0bb90665088cc97cdbd402c25bd34ff6711fbd8a631072757309ff30b92eaa4f,"0625939014,0693208006,0693208006,0620533001"
2138,0bc155f8eb4baf4c25e48869ee4e40af43baa0c77cb50f97593079315cb21e8e,"0573695001,0401044012,0622314003,0641008013,0651793001,0508227002"
2144,0bc20f2b424e6ec7e9a9b87518a655cdff84547f3f4044c473d4ebe780756de7,"0373506008,0373506001,0557247013"
2147,0bc884bf89707f303f08d68d0d3aa5a1492b245ca8caa83eaf63383915f4f60f,0573716012
2148,0bcc07f9a39fe21277d8ca70eb03208f34b9b3bb994701a023dd7bbd3d008daa,0399201005
2149,0bce3b47433cee86f67e5b625e2b66966ca133cc3ed71662cbb891207bc56280,"0524825013,0671015001,0692216005"
2152,0bceff6b0574c6c17de59510ae0decca310be1e38c319641f2febb88fa9d3206,0671695001
2153,0bd235001307bc6118c580dbfa02df7808c323ef65c8de0abfaf9cc02f4b04e4,"0579541001,0516000056"
2155,0bd7d8d3d8518c6a0d10af99bcdcd33699b1d95460f021af98f38493b7260148,"0639405001,0624216001"
2157,0be4f7729847d8317706043d9779fb6673a1baa6807071efde1ae13a2c47cc58,"0685687004,0688873005,0671505002,0637661003,0667491011,0637549003,0637549004,0685284001"
2165,0be6e832341b3a76ba410f3d47807e5bd81d97f2f2b7c45ed424ea6c42dbc45a,0186266004
2166,0beaf6fdd7de8d6c6bedf2251003fb0b07a15ffb09c697b745ba5874819fc353,"0640021005,0448509009"
2168,0bebfab5f0f938f7b81b80926b48f65faf0b744147b46669409e50d8ea013583,"0671505001,0695457001,0683662009"
2171,0bf8773788f87b0d6631268e18582268b54afbf2079d39705181239b8429447d,"0637515006,0637515002,0554598008"
2174,0c05d8754b6ca4d5ac73790ad9011d6b2dd578cc6e989aa37468e317b32a61d1,0516903005
2175,0c0e0d4d573c6ecceb341e57521ba74441bdcb73e7d5c7fd21c0e29785a6c7d3,"0613463003,0593494003"
2177,0c171b6e0cd02869fda7ce9adac5e8be3d021fff052b8c6f43a877e4198c001b,"0599716001,0562245034,0678086003,0678086003,0613826004"
2182,0c2536c823f0feda84485994c941f3926ca10d9f5b3dbf2990eecd9736aca5cf,0622961003
2183,0c271589672055511cdf6c85eed118108f460d3da9ef31b26d261030c361bd58,"0695972003,0654783005"
2185,0c27ea2a61104bc67c6a2b85099f0ff46647c57cc2b837ad02bdad21b2a5d8dc,"0570003018,0569997018,0474461014,0569986004"
2189,0c283e444eee4e2c0c9e0a0cf1de3fa3770d8f2590d5215a31c8fd8c16af920d,"0685687004,0685687001,0691764006"
2192,0c2fdfed3d65bba63bf5249908af727533bc18c1b951938fb39d48908a9d4ca7,0680810001
2193,0c30ef0fad7a62b0dcdb98bcc9701242215d9545ea2f1dec7f9b69e2e6223843,"0607596001,0627389006"
2195,0c31911acb7f5c13ba754a1edde401d9314592bcec539350603adbf85daa35a6,"0554541014,0397068014"
2197,0c35b9983cd3d2901cbc70dcae0fc868c71942ad5d36205c6726defb646d6131,"0624120004,0399087014,0297078002,0682996001,0658030006,0658030001,0624121005,0615192004"
2205,0c36a2427278335a7e85727d8ca69e65b75d4f755bf97d51633d5eb84586c018,0695627001
2206,0c3806e12b1b946b3cc851a27cbdce3e75b95640405fe3c1ccbcaac79aa84f80,0607310002
2207,0c4611ebaeab7691a2677e826992d27c9f523078777be3b7d664a2601bbe0f71,"0701129002,0569847002,0634383001"
2210,0c4bed26d668a494eb32f34c2a824a9dc21db3c104635199c700682d899949c2,"0160442007,0160442007,0160442010,0160442010,0464908037"
2215,0c4c518e5d1eaf3fc39f93463c2406ad8b659d6c22c9107179e3992f647b12aa,"0649397002,0464679003,0573626001,0637255010,0663942002,0649397001,0617322003,0567479001"
2223,0c51ce365aadc7dde2bc410c324283d6c84775d6f9f1683168cb75099e766a61,0539723042
2224,0c581ca895e566c64700f960f1b202fe20555bc7268f101f0fefe2145928057a,"0665311001,0691579001"
2226,0c5d98d1bf9a00ad5c863d380353ab900e6cad36fc8d809254c64ed9a6cb8456,"0624050003,0186372011"
2228,0c5dd6aa71b363ce73f7f7b4589211574dc8f87ca6b25fe5b3fb697d836a543d,"0684210001,0589924004,0589924004,0399136009,0399136009,0399136009"
2234,0c631a706869dde70e854dae5c22910453a05a040d73958fed134362ef69f353,0509994014
2235,0c66f6cd64c93b8ec7239cc05fb84e964955b823d9c208a18842f4cbb954775c,"0651465002,0688873011,0591334014,0651465001"
2239,0c67ab649f2ead6eb756acb5fd3fca71880ff7a31190897430f48cd286100824,"0557248009,0557248025,0656388001"
2242,0c6e6cd5f8ec0c407cf0b1295e963ec59f0595156e7d02510e1ea77f6527b0ea,0639192002
2243,0c71fd69b30da5165e9d1a39d17267d5e626eab6b5db12e850cab2ba443e9090,0536139006
2244,0c8a7d43af58f8edc40f291f580e15111be5b962412c2d1c2ab20813200b0f48,"0598665003,0683662006,0542695004"
2247,0c939a707227f8fbe2acf4c9e58f331f564c377ccfb58c4365c73542d95a5655,"0630450001,0316085002"
2249,0c9c0e1a6d8e63951adef3ccf4091ab10c38517344cb9344026f48e94c6edef2,"0200182001,0618760001"
2251,0ca63913bf53028b11ad215f81135c8942dad688a074dd1ddab787ddad0188eb,"0658847003,0687407001,0664368003"
2254,0ca67ad1a46ac7024b0ddb1ea0fa244182c88de877abbdb5da6d9096ce88f713,0624632001
2255,0cb4669541f2a045f79802034d532406788caecb9661cc9bae78ac81f72dbd03,"0649397003,0649397002"
2257,0cb7dcbac84cef651ca78a8ff84bb89f3345ae742040cd9adde336e56cf9ae42,"0665228001,0665228001"
2259,0cc673e4da5e7d9d05aab1fd6f338ac61958fa4411a3cf70aa3d1d35db678ea1,0637549011
2260,0cc7a1fe773643e290f8b21e1ad2cb50ce874c7d429440dcf750606a58e92f0a,"0491913001,0491913003"
2262,0cc7b8b7d5bf39e539a2ae2f8685287f3648e5b1ffca4a68ad4e5c78735c7aa0,"0521302008,0599502009,0496762018,0399136023,0562245034,0573085001,0576773012,0615934008,0567720003,0532578009,0633925003,0576773018,0632451001"
2275,0cc7e8c8bcbf1aade96932a0a5e0ce0efc37ee82e17c63e87bdce5283935d8a1,0456163021
2276,0cc82ebae4e0e50bb78179242d10f44e120e3bdb694b91334c34491fbfa06432,0515158010
2277,0cce8a571b4b95aa17e1d9b389ca49b937ca836798c5756c07657bc4a8aef5a8,"0399223030,0399223001,0399223001"
2280,0cd1f01e77528936789a8385bbe26b4ddef8057ca96a5226dbfb601e54f8a034,0610543011
2281,0cd83cee87a41497d85c2d56c05b52ca80ef8d049f8dc0a015ea0fca088f3f27,"0608776010,0684588002,0665477003"
2284,0cd8b08fdf0eb0c8108dcb257e546dea6f7720e7c2273bcad45e314628c02933,0608769005
2285,0ce6ca7f19c9c56a36be719271eb6e63fed07fe1259a1cec7f48f26f5645d626,"0645970001,0645971001,0615939007"
2288,0cfb83c3fd6e7ae336d441fd7c63593eb07bf1a119cde9cbb42e92a29e049722,0671505002
2289,0d095dae4ebc6885192f31ced67dff5710469e4a4cbcce69f98df19938369e26,"0660712003,0612182001"
2291,0d11f9dac42550c2c48d213bd3c1882c06b8668e7bffaee2c115cf0e2977b3e9,0578469004
2292,0d17501b09341e1609c66b8762aca222d98e863af07579722674e4de443186dc,"0515991015,0647190003"
2294,0d17f80365b357f776acee2e67f1d919bead467c0beba92ebf981939978c68b3,"0668466001,0616225010,0537612023,0626443002"
2298,0d1a261c2b26c7a7d05a599bcb31778e0d1123e3baf028723153cc21e8eb0a40,"0586955022,0685687004,0685687001"
2301,0d1e622bc8b7eebb3577ac9b00f921cfc0fd31dad82c057aa34eec23368325cc,"0626257003,0660698002,0689156002,0634019001,0624066001,0506903004,0507676005,0507676003"
2309,0d20efe89ba19f4dddf7b3fc5fd90eab27026e344488edbe7dae3a4726054bd5,"0667499006,0693951004"
2311,0d251c11c371ec84e0900f3ddb5628f785edf1352e4573f157f7cf8a2353d714,0586265001
2312,0d35f897ccfda4886fac9c0f4794976b61ff0c8f879a76c253340b7e27dad0d3,"0678552001,0561797001"
2314,0d383b296962b98945200b8699f7c8110f151e0321382cffb5164894e113ab2a,"0684080001,0684080001,0684080001,0684080001,0684080001,0673677002"
2320,0d407f91c43e757976e9058eefaa3a8e0e580c025ef5bc75c0558eab071ea130,"0683379001,0635273002"
2322,0d445169560693ae436f796fa1b2cf84328146e3628efa5cdbe2d771ca4ac7a5,"0569374001,0594167001,0597963001"
2325,0d463be007c5a235578c44c7f25fcd4102444a288f0cf51cb1eb2909394da8ca,0636323005
2326,0d558d8bdf047da73cdaaefe113ab4e12200c89fa3f804d98a99ed34fe81a4cc,0657203001
2327,0d5754d9d29e8a7d647d83e345787e8af54d6d1b371164dab999f4f4e07d2826,"0671505001,0685687004"
2329,0d5d8ff8ffec1f82813a94e8e9c98289350d7e9bdb0818ebf86c8f85d1b4c3f5,"0607596001,0603013001,0603013001,0673677002,0617620001,0662592003"
2335,0d69ab478dae8ea5de39d121cb81745c476cc202ea83032e83166c6a1da3a394,"0212629040,0636148001"
2337,0d6a651e8a9d451d7ae94fffd5f91f708a9682a90576b4e8e94b35672704907a,"0573716024,0581162001,0607427002,0578020002"
2341,0d6dbef7a6e0932af3bc7b09361adf40e13c5fa766eee0e525ee83e1b1700023,0644306002
2342,0d726f3764814e293259e3f0d82b293a9ce2fab08ef97977662a026a37bab561,0562245001
